id1 id2 startTime duration
18 300 2264 8
18 300 2274 5
18 300 2280 25
18 300 2307 1
18 300 2309 2
18 300 2322 3
18 300 2327 1
18 300 2331 1
18 300 2334 6
18 300 2341 6
18 300 2352 1
18 300 2354 7
18 300 2376 1
18 300 2444 1
18 300 2447 1
18 300 2455 3
18 300 2464 1
18 300 2470 1
18 300 2502 1
18 300 2509 2
18 300 2518 2
18 300 2521 2
18 300 2535 2
18 300 2546 3
18 300 2558 2
18 300 2562 1
18 300 2565 1
18 300 2567 1
18 300 2569 5
18 300 2576 1
18 300 2578 1
18 300 2585 4
18 300 2612 3
18 300 2620 1
18 300 2633 12
18 300 2646 2
18 300 2651 1
18 300 2655 2
18 300 2665 6
18 300 2672 6
18 300 2681 1
18 300 2689 2
18 300 2692 1
18 300 2704 1
18 300 2706 4
18 300 2715 1
18 302 2137 1
18 308 1755 2
18 308 2718 1
18 314 1641 2
18 314 1683 1
18 314 1956 1
18 314 1959 10
18 314 1983 12
18 314 2001 1
18 314 2005 11
18 314 2019 3
18 314 2026 1
18 314 2138 1
18 314 2140 2
18 314 2203 1
18 314 2205 1
18 314 2208 1
18 314 2218 3
18 314 2230 2
18 314 2238 2
18 314 2291 1
18 314 2313 2
18 314 2325 2
18 314 2328 1
18 314 2340 2
18 314 2343 1
18 314 2497 1
18 314 2588 6
18 314 2598 14
18 314 2613 11
18 314 2627 1
18 326 1754 3
18 326 2027 1
18 326 2123 1
18 326 2717 1
18 355 1856 1
18 355 1894 1
18 360 2128 1
18 360 2134 1
18 365 2447 1
18 365 2463 1
18 365 2470 3
18 365 2474 1
18 365 2477 11
18 365 2490 1
18 367 2453 2
18 367 2464 5
18 367 2471 1
19 21 2231 2
19 24 1899 1
19 27 2159 1
19 30 2188 4
19 30 2223 1
19 43 1912 1
19 47 2194 1
19 60 2166 1
19 60 2168 2
19 60 2174 1
19 60 2176 2
19 60 2193 2
19 60 2216 1
19 73 1903 1
19 73 2230 1
19 74 1634 1
19 74 1661 3
19 74 1671 2
19 74 1674 1
19 74 1712 1
19 74 1939 1
19 74 1942 1
19 74 1945 1
19 74 1948 1
19 74 1950 1
19 74 1966 1
19 74 1971 1
19 74 1992 2
19 74 1995 1
19 74 1997 1
19 74 2000 1
19 74 2003 3
19 74 2020 1
19 74 2047 1
19 74 2049 5
19 74 2055 1
19 74 2061 1
19 74 2063 1
19 74 2085 2
19 74 2118 1
19 74 2198 2
19 74 2238 1
19 74 2341 1
19 74 2348 1
19 74 2373 1
19 74 2390 3
19 74 2398 2
19 74 2408 1
19 74 2418 2
19 74 2423 2
19 74 2426 3
19 74 2442 3
19 74 2454 1
19 74 2474 1
19 74 2539 1
19 74 2562 2
19 74 2573 1
19 74 2577 1
19 74 2584 2
19 74 2589 1
19 74 2593 1
19 74 2601 1
19 74 2603 1
19 74 2605 4
19 74 2612 1
19 74 2623 1
19 74 2632 1
19 74 2638 1
19 74 2662 1
19 74 2664 1
19 74 2673 1
19 74 2689 1
19 80 1898 2
19 80 1941 1
19 83 2126 1
19 92 2126 1
19 111 1619 1
19 111 1673 1
19 111 1685 1
19 111 1711 1
19 111 1729 1
19 111 1743 1
19 111 1896 1
19 111 1898 1
19 111 1900 1
19 111 1940 1
19 111 1945 1
19 111 1949 1
19 111 1988 1
19 111 1995 1
19 111 2000 2
19 111 2003 1
19 111 2010 4
19 111 2016 1
19 111 2020 1
19 111 2023 1
19 111 2029 1
19 111 2033 1
19 111 2035 2
19 111 2043 4
19 111 2086 1
19 111 2096 1
19 111 2105 2
19 111 2116 1
19 111 2248 1
19 111 2656 1
19 111 2668 1
19 111 2709 1
19 116 1800 1
19 116 1828 1
19 116 1876 1
19 116 1887 1
19 116 1894 1
19 129 1894 1
19 134 2343 1
19 141 2183 1
19 143 1899 1
19 143 1938 1
19 149 1900 1
19 149 1925 1
19 149 2119 1
19 152 1633 1
19 152 1711 1
19 152 1733 1
19 152 1753 1
19 152 1819 1
19 152 1862 2
19 152 1893 2
19 152 1899 2
19 152 1902 5
19 152 1910 1
19 152 1914 2
19 152 1938 2
19 152 2000 1
19 152 2008 2
19 152 2035 1
19 152 2095 1
19 152 2099 5
19 152 2106 2
19 152 2118 1
19 152 2142 1
19 152 2233 1
19 152 2236 1
19 152 2421 2
19 152 2449 1
19 152 2456 2
19 152 2460 2
19 152 2474 2
19 152 2481 1
19 152 2572 1
19 152 2618 1
19 152 2620 1
19 152 2635 1
19 152 2637 1
19 152 2680 1
19 152 2686 1
19 152 2708 6
19 170 1911 1
19 178 2153 1
19 186 1747 1
19 186 1899 1
19 186 2164 2
19 186 2169 1
19 188 1671 1
19 188 1744 1
19 188 1897 1
19 188 1914 1
19 188 1945 1
19 188 1956 1
19 188 2120 1
19 188 2254 2
19 188 2336 1
19 188 2338 5
19 188 2345 1
19 188 2455 1
19 188 2462 1
19 188 2464 1
19 188 2473 1
19 188 2643 2
19 188 2689 1
19 188 2711 1
19 191 1915 1
19 191 1939 1
19 193 1615 2
19 193 1620 1
19 193 1629 4
19 193 1637 1
19 193 1660 1
19 193 1666 4
19 193 1672 2
19 193 1675 1
19 193 1677 1
19 193 1681 1
19 193 1683 1
19 193 1685 1
19 193 1691 2
19 193 1694 1
19 193 1700 1
19 193 1710 1
19 193 1712 2
19 193 1746 5
19 193 1760 2
19 193 1767 1
19 193 1769 5
19 193 1783 1
19 193 1785 3
19 193 1790 2
19 193 1795 5
19 193 1802 2
19 193 1807 4
19 193 1812 1
19 193 1818 1
19 193 1826 1
19 193 1835 2
19 193 1840 3
19 193 1853 3
19 193 1860 3
19 193 1868 1
19 193 1871 1
19 193 1875 8
19 193 1885 1
19 193 1887 1
19 193 1890 3
19 193 1895 1
19 193 1927 1
19 193 1949 2
19 193 1952 2
19 193 1955 1
19 193 1958 1
19 193 1962 1
19 193 1966 2
19 193 1970 2
19 193 1974 9
19 193 1985 1
19 193 1988 1
19 193 1992 1
19 193 2002 3
19 193 2006 2
19 193 2011 4
19 193 2023 1
19 193 2025 1
19 193 2027 2
19 193 2032 1
19 193 2035 1
19 193 2114 1
19 193 2198 2
19 193 2245 1
19 193 2261 1
19 193 2287 2
19 193 2296 1
19 193 2298 5
19 193 2305 3
19 193 2334 1
19 193 2342 1
19 193 2347 3
19 193 2351 1
19 193 2354 3
19 193 2373 1
19 193 2379 5
19 193 2386 1
19 193 2388 4
19 193 2394 1
19 193 2396 5
19 193 2403 4
19 193 2408 1
19 193 2413 10
19 193 2428 1
19 193 2431 4
19 193 2436 5
19 193 2442 12
19 193 2455 1
19 193 2459 2
19 193 2466 3
19 193 2470 1
19 193 2472 2
19 193 2535 3
19 193 2539 2
19 193 2543 1
19 193 2545 2
19 193 2548 1
19 193 2550 1
19 193 2553 1
19 193 2555 12
19 193 2568 2
19 193 2572 8
19 193 2583 9
19 193 2593 4
19 193 2598 7
19 193 2606 3
19 193 2620 1
19 193 2633 3
19 193 2640 2
19 193 2653 1
19 193 2660 3
19 193 2666 1
19 193 2668 2
19 193 2672 1
19 194 1919 2
19 194 1924 1
19 194 1930 1
19 200 1894 1
19 201 2158 1
19 204 2207 1
19 204 2209 1
19 204 2211 5
19 204 2219 1
19 204 2224 2
19 207 2180 1
19 207 2189 2
19 207 2194 1
19 211 2157 1
19 223 2226 1
19 223 2228 1
19 229 1619 1
19 229 1625 2
19 229 1634 1
19 229 1637 1
19 229 1661 2
19 229 1671 1
19 229 1713 1
19 229 1723 1
19 229 1730 1
19 229 1898 1
19 229 1900 1
19 229 1964 1
19 229 1966 1
19 229 1970 1
19 229 1976 12
19 229 1989 9
19 229 2000 3
19 229 2004 4
19 229 2009 4
19 229 2014 3
19 229 2018 5
19 229 2024 2
19 229 2027 5
19 229 2033 1
19 229 2035 8
19 229 2044 9
19 229 2054 2
19 229 2057 1
19 229 2059 6
19 229 2066 1
19 229 2084 1
19 229 2095 1
19 229 2098 1
19 229 2235 6
19 229 2246 1
19 229 2254 1
19 229 2348 1
19 229 2355 3
19 229 2372 1
19 229 2380 1
19 229 2390 6
19 229 2397 6
19 229 2405 7
19 229 2415 7
19 229 2423 7
19 229 2431 2
19 229 2434 9
19 229 2444 12
19 229 2460 1
19 229 2471 1
19 229 2479 1
19 229 2485 3
19 229 2489 1
19 229 2491 2
19 229 2494 3
19 229 2502 2
19 229 2530 2
19 229 2534 1
19 229 2536 2
19 229 2539 4
19 229 2546 1
19 229 2548 2
19 229 2553 1
19 229 2555 2
19 229 2559 7
19 229 2567 13
19 229 2582 10
19 229 2593 11
19 229 2607 2
19 229 2610 8
19 229 2620 4
19 229 2632 1
19 229 2634 1
19 229 2639 1
19 229 2650 1
19 229 2671 3
19 229 2707 1
19 230 2337 1
19 231 1903 1
19 232 2159 1
19 234 2183 2
19 237 2191 1
19 238 2157 3
19 247 1616 2
19 247 1619 3
19 247 1623 1
19 247 1625 2
19 247 1636 2
19 247 1731 2
19 247 1741 1
19 247 1894 1
19 247 1897 2
19 247 1955 3
19 247 1964 1
19 247 2393 1
19 247 2454 3
19 247 2540 1
19 247 2543 1
19 247 2664 1
19 247 2671 1
19 247 2706 1
19 247 2711 2
19 249 2198 2
19 266 1899 1
19 266 1945 1
19 266 2714 1
19 270 2184 1
19 270 2190 1
19 270 2194 1
19 271 2126 1
19 271 2199 1
19 273 1913 1
19 275 2340 1
19 293 1614 1
19 293 1616 2
19 293 1621 1
19 293 1627 1
19 293 1631 1
19 293 1633 1
19 293 1665 2
19 293 1670 2
19 293 1676 2
19 293 1679 1
19 293 1682 2
19 293 1685 1
19 293 1687 1
19 293 1746 1
19 293 1939 1
19 293 1951 2
19 293 1957 1
19 293 1960 1
19 293 1964 1
19 293 2006 1
19 293 2008 2
19 293 2059 2
19 293 2077 1
19 293 2085 3
19 293 2095 1
19 293 2101 2
19 293 2104 1
19 293 2107 1
19 293 2242 1
19 293 2254 1
19 293 2361 1
19 293 2368 3
19 293 2400 1
19 293 2416 1
19 293 2421 4
19 293 2427 1
19 293 2438 1
19 293 2443 1
19 293 2460 1
19 293 2591 1
19 293 2615 1
19 293 2637 1
19 293 2671 2
19 293 2688 1
19 297 2192 1
19 297 2194 1
19 300 2157 2
19 301 1614 1
19 301 1619 2
19 301 1645 1
19 301 1662 1
19 301 1672 1
19 301 1897 1
19 301 1999 1
19 301 2065 1
19 301 2090 1
19 301 2093 1
19 301 2115 1
19 301 2118 1
19 301 2234 1
19 301 2390 1
19 301 2421 2
19 301 2425 1
19 301 2474 3
19 301 2480 1
19 301 2619 1
19 301 2637 1
19 301 2639 1
19 301 2643 1
19 301 2699 1
19 301 2712 1
19 302 1913 1
19 311 2337 1
19 316 1899 1
19 330 1898 1
19 331 2207 1
19 333 1626 1
19 333 1633 1
19 333 1671 2
19 333 1674 3
19 333 1713 1
19 333 1743 1
19 333 1913 1
19 333 1938 1
19 333 1940 1
19 333 1957 1
19 333 1996 1
19 333 2086 1
19 333 2090 1
19 333 2098 3
19 333 2103 1
19 333 2106 1
19 333 2116 2
19 333 2124 1
19 333 2456 1
19 333 2462 1
19 333 2473 1
19 333 2479 1
19 333 2619 3
19 333 2628 1
19 333 2666 1
19 333 2692 1
19 333 2713 2
19 334 1916 1
19 334 2229 1
19 337 2210 1
19 338 1714 1
19 338 1733 1
19 338 1745 1
19 338 1747 2
19 338 1896 1
19 338 1898 1
19 338 1900 1
19 338 1907 1
19 338 1915 2
19 338 1945 1
19 338 1949 1
19 338 2021 1
19 338 2130 1
19 338 2132 9
19 338 2142 3
19 338 2146 1
19 338 2148 3
19 338 2156 1
19 338 2158 1
19 338 2163 3
19 338 2169 1
19 338 2200 1
19 338 2202 1
19 338 2211 2
19 338 2233 2
19 338 2236 1
19 338 2243 1
19 338 2246 1
19 338 2248 1
19 338 2253 4
19 338 2259 2
19 338 2272 1
19 338 2278 1
19 338 2284 2
19 338 2287 2
19 338 2296 5
19 338 2302 1
19 338 2306 2
19 338 2316 1
19 338 2319 1
19 338 2321 1
19 338 2335 1
19 338 2341 1
19 338 2345 1
19 338 2374 1
19 338 2389 2
19 338 2394 1
19 338 2408 1
19 338 2417 1
19 338 2419 1
19 338 2429 1
19 338 2439 1
19 338 2445 2
19 338 2497 1
19 338 2556 1
19 338 2592 1
19 338 2622 2
19 338 2633 1
19 338 2635 1
19 338 2669 2
19 338 2677 1
19 338 2681 1
19 338 2714 1
19 343 2192 1
19 347 1616 1
19 347 1633 1
19 347 1674 1
19 347 1681 1
19 347 1685 2
19 347 1712 1
19 347 1716 9
19 347 1743 2
19 347 1756 1
19 347 1759 2
19 347 1768 1
19 347 1790 1
19 347 1796 2
19 347 1805 3
19 347 1810 1
19 347 1813 1
19 347 1840 1
19 347 1868 1
19 347 1872 3
19 347 1888 2
19 347 1894 1
19 347 1898 1
19 347 1958 1
19 347 1960 1
19 347 1998 1
19 347 2004 1
19 347 2008 1
19 347 2016 1
19 347 2032 1
19 347 2087 1
19 347 2090 1
19 347 2093 1
19 347 2098 1
19 347 2102 1
19 347 2107 2
19 347 2112 1
19 347 2173 1
19 347 2236 3
19 347 2240 2
19 347 2243 1
19 347 2245 2
19 347 2248 1
19 347 2253 1
19 347 2335 2
19 347 2338 6
19 347 2348 1
19 347 2367 2
19 347 2376 1
19 347 2393 1
19 347 2422 1
19 347 2425 1
19 347 2443 1
19 347 2457 1
19 347 2460 1
19 347 2474 1
19 347 2491 1
19 347 2539 1
19 347 2615 1
19 347 2619 2
19 347 2670 2
19 347 2696 1
19 347 2698 1
19 347 2701 2
19 347 2707 1
19 347 2712 5
19 347 2718 1
19 352 2156 1
19 357 2189 1
19 357 2462 1
19 357 2464 1
20 115 2317 1
20 115 2339 1
20 115 2346 1
20 115 2549 1
20 115 2554 2
20 115 2557 1
20 115 2638 1
20 115 2642 2
20 115 2645 1
20 115 2649 1
20 115 2653 1
20 115 2655 2
20 115 2658 3
20 115 2662 1
20 115 2665 1
20 115 2668 1
20 115 2674 1
20 115 2678 1
20 115 2682 5
20 115 2688 1
20 115 2690 2
20 115 2694 2
20 115 2700 1
20 115 2704 1
20 115 2709 1
20 115 2718 1
20 148 2473 1
20 148 2478 1
20 148 2489 1
20 148 2534 1
20 148 2553 1
20 148 2556 2
20 148 2580 1
20 148 2582 1
20 148 2711 1
20 158 2322 1
20 174 2315 1
20 174 2318 1
20 174 2320 1
20 174 2322 1
20 174 2553 1
20 174 2555 1
20 174 2652 2
20 174 2706 1
20 176 2471 1
20 176 2554 2
20 176 2557 1
20 176 2673 1
20 176 2678 1
20 176 2680 4
20 176 2700 1
20 176 2703 2
20 176 2715 4
20 250 2318 1
20 250 2320 1
20 250 2322 1
20 250 2405 1
20 250 2412 1
20 250 2476 1
20 250 2553 1
20 250 2555 2
20 250 2573 1
20 250 2581 1
20 250 2711 1
20 267 2315 1
20 267 2355 1
20 267 2471 1
20 267 2534 1
20 267 2714 1
20 336 2355 1
20 336 2550 1
20 336 2712 1
20 336 2715 1
20 339 2313 1
20 339 2367 1
20 339 2552 2
20 339 2580 1
20 339 2639 1
20 339 2644 2
20 339 2647 5
20 339 2656 4
20 339 2662 49
20 339 2716 1
21 24 1688 1
21 24 1899 1
21 24 1905 3
21 24 1923 1
21 24 1938 3
21 24 1948 1
21 24 1954 1
21 24 1968 2
21 24 2022 1
21 24 2031 1
21 24 2034 1
21 24 2095 2
21 24 2102 3
21 24 2107 1
21 24 2110 1
21 24 2112 1
21 24 2121 4
21 24 2127 2
21 24 2130 3
21 24 2137 5
21 24 2145 2
21 24 2151 1
21 24 2155 1
21 24 2157 1
21 24 2163 1
21 24 2166 1
21 24 2246 1
21 24 2257 1
21 24 2290 1
21 24 2307 1
21 24 2312 1
21 24 2327 1
21 24 2346 1
21 24 2348 4
21 24 2362 3
21 24 2369 1
21 24 2380 1
21 24 2438 1
21 24 2496 1
21 24 2499 4
21 24 2505 9
21 24 2516 1
21 24 2518 4
21 24 2523 6
21 24 2530 6
21 24 2537 1
21 24 2540 16
21 24 2557 8
21 24 2566 6
21 24 2573 6
21 24 2679 3
21 24 2685 1
21 24 2689 1
21 24 2691 3
21 24 2695 1
21 24 2697 3
21 24 2702 1
21 24 2707 1
21 24 2709 1
21 24 2714 1
21 36 2223 1
21 43 2493 1
21 73 2142 1
21 74 1929 3
21 77 1930 2
21 77 2216 1
21 77 2658 1
21 80 1900 1
21 80 1943 1
21 80 1989 1
21 80 2076 2
21 80 2096 1
21 80 2119 2
21 80 2243 2
21 80 2246 2
21 80 2249 1
21 80 2310 1
21 80 2338 4
21 80 2349 1
21 80 2380 2
21 80 2536 2
21 80 2646 1
21 80 2666 2
21 80 2671 1
21 80 2673 2
21 80 2677 1
21 80 2705 1
21 83 1729 1
21 83 1737 1
21 83 1900 1
21 83 1934 1
21 83 1939 3
21 83 1950 1
21 83 1954 1
21 83 1956 3
21 83 1963 1
21 83 1970 3
21 83 1981 1
21 83 1997 2
21 83 2000 1
21 83 2008 1
21 83 2026 1
21 83 2049 1
21 83 2081 1
21 83 2095 3
21 83 2107 1
21 83 2120 1
21 83 2233 1
21 83 2245 1
21 83 2247 1
21 83 2257 1
21 83 2266 1
21 83 2268 1
21 83 2280 1
21 83 2306 1
21 83 2312 1
21 83 2326 1
21 83 2350 2
21 92 2185 1
21 92 2192 1
21 92 2204 1
21 111 2172 1
21 116 2536 1
21 134 1893 1
21 143 1711 1
21 143 1716 1
21 143 1726 2
21 143 1740 1
21 143 1938 3
21 143 1952 1
21 143 1957 6
21 143 1965 1
21 143 1975 2
21 143 1978 2
21 143 1986 1
21 143 1989 2
21 143 2025 5
21 143 2034 2
21 143 2043 2
21 143 2047 1
21 143 2049 2
21 143 2053 1
21 143 2058 1
21 143 2062 10
21 143 2073 3
21 143 2090 4
21 143 2102 4
21 143 2248 1
21 143 2291 1
21 143 2347 3
21 143 2351 2
21 143 2409 1
21 143 2413 2
21 143 2420 1
21 143 2428 1
21 143 2458 2
21 143 2461 2
21 143 2466 1
21 143 2469 1
21 143 2484 1
21 143 2492 1
21 143 2545 1
21 143 2572 1
21 143 2580 2
21 143 2584 3
21 143 2590 1
21 143 2636 1
21 143 2638 1
21 143 2641 1
21 143 2644 1
21 143 2647 1
21 143 2653 3
21 143 2658 1
21 143 2660 1
21 143 2663 4
21 143 2668 3
21 143 2672 1
21 143 2678 1
21 143 2686 2
21 143 2689 3
21 143 2694 1
21 143 2709 6
21 149 1698 1
21 149 1704 1
21 149 1708 1
21 149 1710 5
21 149 1717 2
21 149 1720 3
21 149 1724 1
21 149 1728 1
21 149 1730 1
21 149 1732 3
21 149 1736 1
21 149 1739 4
21 149 1744 7
21 149 1752 1
21 149 1754 2
21 149 1757 4
21 149 1776 1
21 149 1787 1
21 149 1801 2
21 149 1814 1
21 149 1843 1
21 149 1894 5
21 149 1901 1
21 149 1940 1
21 149 1943 1
21 149 1947 2
21 149 1950 2
21 149 1953 5
21 149 2050 1
21 149 2054 2
21 149 2057 1
21 149 2060 1
21 149 2062 10
21 149 2073 1
21 149 2081 9
21 149 2091 2
21 149 2094 1
21 149 2101 2
21 149 2104 7
21 149 2213 1
21 149 2242 3
21 149 2299 2
21 149 2347 2
21 149 2351 2
21 149 2354 2
21 149 2363 8
21 149 2372 1
21 149 2374 2
21 149 2379 8
21 149 2388 2
21 149 2392 1
21 149 2394 1
21 149 2400 10
21 149 2411 34
21 149 2446 4
21 149 2451 6
21 149 2459 1
21 149 2462 2
21 149 2467 1
21 149 2469 1
21 149 2471 1
21 149 2473 2
21 149 2483 1
21 149 2487 2
21 149 2491 1
21 149 2493 3
21 149 2538 2
21 149 2541 4
21 149 2546 19
21 149 2566 5
21 149 2573 3
21 149 2577 3
21 149 2588 1
21 149 2597 1
21 149 2602 9
21 149 2621 15
21 149 2648 1
21 149 2651 1
21 149 2661 2
21 149 2664 2
21 149 2667 3
21 149 2671 1
21 149 2674 3
21 149 2683 2
21 149 2688 4
21 149 2698 7
21 149 2709 7
21 152 1939 1
21 177 1897 1
21 178 2195 1
21 180 2124 1
21 182 1895 1
21 183 2176 1
21 186 1698 1
21 186 1905 1
21 186 1924 1
21 186 2107 1
21 186 2244 1
21 186 2246 1
21 186 2249 9
21 186 2260 2
21 186 2263 6
21 186 2270 1
21 186 2272 2
21 186 2275 2
21 186 2278 2
21 186 2282 5
21 186 2288 2
21 186 2294 1
21 186 2297 2
21 186 2305 1
21 186 2307 2
21 186 2329 2
21 186 2333 1
21 186 2345 1
21 186 2350 1
21 186 2463 1
21 186 2475 1
21 186 2497 1
21 186 2499 1
21 186 2501 5
21 186 2510 1
21 186 2535 3
21 186 2710 2
21 186 2713 3
21 188 1900 1
21 188 1902 1
21 188 2141 1
21 188 2535 1
21 191 1710 1
21 191 1722 1
21 191 1728 1
21 191 1741 1
21 191 1743 1
21 191 1745 1
21 191 1899 1
21 191 1904 1
21 191 1942 2
21 191 1954 1
21 191 1970 1
21 191 1984 2
21 191 1999 3
21 191 2003 1
21 191 2008 1
21 191 2016 1
21 191 2024 1
21 191 2050 3
21 191 2068 2
21 191 2079 2
21 191 2082 1
21 191 2089 1
21 191 2091 1
21 191 2093 1
21 191 2095 2
21 191 2115 1
21 191 2239 1
21 191 2243 1
21 191 2263 1
21 191 2271 2
21 191 2290 1
21 191 2304 1
21 191 2324 1
21 191 2331 1
21 191 2334 1
21 191 2336 1
21 191 2338 1
21 191 2340 2
21 191 2343 1
21 191 2346 7
21 191 2358 1
21 191 2360 2
21 191 2364 3
21 191 2368 1
21 191 2386 1
21 191 2397 1
21 191 2399 1
21 191 2411 1
21 191 2444 2
21 191 2447 4
21 191 2453 4
21 191 2461 1
21 191 2468 1
21 191 2470 1
21 191 2477 1
21 191 2483 1
21 191 2487 1
21 191 2494 1
21 191 2505 1
21 191 2537 1
21 191 2540 1
21 191 2545 1
21 191 2549 3
21 191 2553 2
21 191 2557 1
21 191 2564 1
21 191 2567 2
21 191 2572 1
21 191 2574 2
21 191 2581 1
21 191 2593 2
21 191 2596 6
21 191 2649 3
21 191 2653 3
21 191 2660 1
21 191 2665 1
21 191 2669 1
21 191 2673 1
21 191 2675 2
21 191 2678 1
21 191 2681 1
21 191 2685 1
21 191 2687 1
21 191 2705 1
21 192 1898 1
21 193 2143 1
21 193 2240 1
21 194 1917 1
21 194 2200 2
21 194 2214 1
21 196 2221 1
21 207 2177 1
21 207 2227 1
21 210 1897 1
21 216 1906 1
21 232 2136 1
21 241 1898 1
21 247 1925 1
21 247 2207 1
21 261 1898 1
21 266 1733 1
21 266 2119 1
21 266 2258 1
21 266 2283 1
21 266 2339 1
21 266 2349 4
21 266 2354 1
21 266 2358 1
21 270 2221 1
21 271 1909 2
21 271 2535 1
21 273 2493 1
21 277 1730 2
21 277 1736 1
21 277 1740 2
21 277 1904 2
21 277 1965 1
21 277 1998 1
21 277 2050 2
21 277 2080 1
21 277 2089 1
21 277 2091 1
21 277 2093 2
21 277 2114 4
21 277 2158 1
21 277 2234 1
21 277 2239 1
21 277 2257 3
21 277 2261 2
21 277 2286 4
21 277 2299 3
21 277 2303 1
21 277 2305 2
21 277 2310 1
21 277 2328 1
21 277 2330 6
21 277 2337 3
21 277 2346 1
21 277 2349 3
21 277 2356 2
21 277 2365 1
21 277 2382 1
21 277 2385 1
21 277 2395 1
21 277 2398 1
21 277 2410 1
21 277 2447 2
21 277 2451 1
21 277 2454 1
21 277 2463 3
21 277 2477 2
21 277 2490 7
21 277 2501 2
21 277 2505 3
21 277 2509 1
21 277 2511 6
21 277 2520 7
21 277 2530 3
21 277 2535 5
21 277 2571 1
21 277 2584 2
21 277 2646 1
21 277 2648 1
21 277 2667 2
21 277 2671 1
21 277 2673 1
21 277 2682 2
21 277 2710 1
21 279 2226 1
21 288 1710 1
21 288 1715 1
21 288 1718 1
21 288 1732 1
21 288 1736 1
21 288 1900 6
21 288 1911 1
21 288 1913 1
21 288 1930 2
21 288 1937 6
21 288 1944 2
21 288 1966 1
21 288 2010 1
21 288 2030 1
21 288 2048 1
21 288 2050 1
21 288 2092 1
21 288 2112 2
21 288 2119 2
21 288 2122 1
21 288 2124 3
21 288 2128 4
21 288 2133 1
21 288 2139 3
21 288 2144 4
21 288 2150 2
21 288 2153 6
21 288 2160 1
21 288 2162 1
21 288 2165 2
21 288 2168 2
21 288 2183 1
21 288 2185 1
21 288 2187 1
21 288 2191 1
21 288 2198 1
21 288 2203 1
21 288 2205 2
21 288 2218 3
21 288 2239 1
21 288 2241 2
21 288 2244 2
21 288 2247 1
21 288 2249 7
21 288 2257 1
21 288 2259 1
21 288 2263 10
21 288 2275 5
21 288 2283 1
21 288 2285 1
21 288 2287 2
21 288 2291 8
21 288 2300 2
21 288 2303 1
21 288 2306 3
21 288 2311 2
21 288 2314 3
21 288 2319 1
21 288 2322 1
21 288 2327 1
21 288 2330 1
21 288 2332 4
21 288 2337 2
21 288 2345 3
21 288 2351 2
21 288 2381 1
21 288 2408 1
21 288 2430 1
21 288 2458 1
21 288 2476 1
21 288 2588 1
21 288 2593 1
21 288 2595 1
21 288 2662 1
21 288 2664 1
21 288 2667 1
21 288 2671 1
21 288 2713 1
21 293 1941 1
21 301 2535 1
21 302 1713 1
21 302 1946 1
21 302 1956 1
21 302 1959 1
21 302 2010 1
21 302 2013 1
21 302 2017 5
21 302 2023 1
21 302 2029 1
21 302 2035 2
21 302 2097 1
21 302 2233 1
21 302 2243 2
21 302 2257 1
21 302 2311 1
21 302 2330 1
21 302 2339 1
21 302 2346 3
21 302 2358 1
21 302 2363 1
21 302 2365 1
21 302 2370 2
21 302 2468 1
21 302 2496 1
21 302 2596 3
21 302 2654 1
21 305 1894 1
21 309 2535 2
21 316 1699 1
21 316 1704 1
21 316 1707 3
21 316 1939 1
21 316 1948 1
21 316 1954 1
21 316 1978 1
21 316 2008 3
21 316 2012 1
21 316 2027 3
21 316 2033 2
21 316 2037 1
21 316 2039 2
21 316 2042 1
21 316 2046 1
21 316 2052 1
21 316 2069 1
21 316 2078 2
21 316 2092 1
21 316 2095 2
21 316 2240 2
21 316 2243 1
21 316 2329 1
21 316 2340 1
21 316 2345 1
21 316 2348 2
21 316 2352 1
21 316 2366 7
21 316 2478 1
21 316 2484 1
21 316 2486 1
21 316 2502 1
21 316 2509 1
21 316 2516 1
21 316 2537 1
21 316 2539 1
21 316 2541 2
21 316 2544 1
21 316 2557 1
21 316 2560 3
21 316 2566 1
21 316 2572 1
21 316 2576 3
21 316 2581 2
21 316 2588 1
21 316 2596 1
21 316 2608 9
21 316 2620 1
21 316 2623 8
21 316 2651 2
21 316 2660 2
21 316 2664 2
21 316 2669 1
21 316 2673 4
21 316 2679 7
21 316 2688 1
21 316 2691 4
21 316 2702 1
21 322 1701 3
21 322 1706 2
21 322 1895 1
21 322 1900 1
21 322 1929 3
21 322 1941 2
21 322 1968 1
21 322 2008 3
21 322 2012 3
21 322 2016 5
21 322 2022 1
21 322 2026 1
21 322 2029 1
21 322 2031 1
21 322 2036 2
21 322 2040 1
21 322 2042 3
21 322 2046 1
21 322 2080 3
21 322 2092 1
21 322 2097 10
21 322 2110 1
21 322 2112 1
21 322 2124 1
21 322 2223 1
21 322 2239 1
21 322 2242 1
21 322 2245 3
21 322 2258 1
21 322 2287 1
21 322 2317 2
21 322 2324 1
21 322 2347 1
21 322 2350 3
21 322 2358 1
21 322 2361 2
21 322 2366 1
21 322 2379 1
21 322 2488 1
21 322 2496 1
21 322 2535 1
21 322 2537 1
21 322 2540 4
21 322 2545 1
21 322 2548 1
21 322 2568 1
21 322 2572 2
21 322 2590 8
21 322 2599 9
21 322 2616 1
21 322 2618 1
21 322 2620 1
21 322 2623 1
21 322 2654 1
21 322 2669 8
21 322 2679 3
21 322 2685 1
21 322 2690 1
21 322 2694 1
21 322 2699 1
21 322 2711 1
21 322 2713 2
21 325 1904 1
21 326 2143 1
21 328 1691 3
